C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_040.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_040.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_040.jpg,0,1,0,21.73647
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_112.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_112.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_112.jpg,0,1,0,22.54117
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_185.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_185.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_185.jpg,0,1,0,23.33592
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_261.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_261.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_261.jpg,0,1,0,23.93088
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_333.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_333.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_333.jpg,0,1,0,24.70359
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_404.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_404.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_404.jpg,0,0.9104922,0,25.45924
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_478.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_478.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_478.jpg,0,0.7217553,0,25.90374
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_553.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_553.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_553.jpg,0,0.4986496,0,26.27738
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_626.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_626.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_626.jpg,0,0.2479745,0,26.43911
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_694.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_694.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_694.jpg,0.05,0.1361811,0,26.39959
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_760.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_760.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_760.jpg,0.2,0.3115478,0,26.37464
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_835.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_835.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_835.jpg,0,0.2191574,0,26.46147
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_908.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_908.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_908.jpg,0,0,0,26.34711
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_36_981.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_36_981.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_36_981.jpg,0,0,0,26.18684
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_053.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_053.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_053.jpg,0,0,0,25.97632
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_128.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_128.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_128.jpg,0,0,0,25.76746
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_199.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_199.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_199.jpg,-0.15,0,0,25.60268
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_272.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_272.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_272.jpg,0,0,0,25.38458
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_347.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_347.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_347.jpg,0,0,0,25.18035
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_418.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_418.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_418.jpg,0,0,0,25.02834
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_492.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_492.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_492.jpg,0,0,0,24.82704
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_564.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_564.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_564.jpg,0.2,0,0,24.60837
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_636.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_636.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_636.jpg,0,0,0,24.44368
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_711.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_711.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_711.jpg,0,0,0,24.24532
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_783.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_783.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_783.jpg,0,0,0,24.04991
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_854.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_854.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_854.jpg,0.15,0,0,23.89776
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_37_928.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_37_928.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_37_928.jpg,0,0,0,23.66359
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_000.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_000.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_000.jpg,0,0,0,23.51897
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_071.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_071.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_071.jpg,0.1,0,0,23.32774
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_146.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_146.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_146.jpg,0.3,0,0.09892349,22.00083
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_217.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_217.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_217.jpg,0.45,0,0.2830199,20.59126
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_291.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_291.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_291.jpg,0.6500001,0,0.3432515,19.16978
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_363.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_363.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_363.jpg,0,0,0.1263872,17.43789
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_435.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_435.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_435.jpg,0,0,0,15.20859
C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\center_2020_04_01_13_46_38_507.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\left_2020_04_01_13_46_38_507.jpg,C:\Users\ilirn\Desktop\IN_BC\DataFromSecondMap\IMG\right_2020_04_01_13_46_38_507.jpg,0.15,0,0,14.60577
